id,record_property_id,file_name,content_type,file_size,file_updated_at,identifier
21163,50759,20100203094256748.hkitagawa.png,image/png,494,2013-02-15 18:25:07.451238,20100203094256748.hkitagawa
21164,50761,20100203094306781.hkitagawa.png,image/png,492,2013-02-15 18:25:08.574251,20100203094306781.hkitagawa
21165,50763,20100203094316815.hkitagawa.png,image/png,497,2013-02-15 18:25:09.601151,20100203094316815.hkitagawa
21166,50765,20100203094325848.hkitagawa.png,image/png,498,2013-02-15 18:25:10.605869,20100203094325848.hkitagawa
21167,50767,20100203094334881.hkitagawa.png,image/png,498,2013-02-15 18:25:11.843393,20100203094334881.hkitagawa
21168,50769,20100203094343915.hkitagawa.png,image/png,499,2013-02-15 18:25:13.13308,20100203094343915.hkitagawa
21169,50771,20100203094353948.hkitagawa.png,image/png,493,2013-02-15 18:25:14.189272,20100203094353948.hkitagawa
21170,50773,20100203094402981.hkitagawa.png,image/png,494,2013-02-15 18:25:15.181281,20100203094402981.hkitagawa
21171,50775,20100203094411015.hkitagawa.png,image/png,495,2013-02-15 18:25:16.693959,20100203094411015.hkitagawa
21172,50777,20100203094421048.hkitagawa.png,image/png,493,2013-02-15 18:25:17.8392,20100203094421048.hkitagawa
21173,50779,20100203094430082.hkitagawa.png,image/png,494,2013-02-15 18:25:18.868876,20100203094430082.hkitagawa
21174,50781,20100203094439115.hkitagawa.png,image/png,493,2013-02-15 18:25:19.942754,20100203094439115.hkitagawa
21175,50783,20100203094448148.hkitagawa.png,image/png,492,2013-02-15 18:25:20.992242,20100203094448148.hkitagawa
21176,50785,20100203094457181.hkitagawa.png,image/png,496,2013-02-15 18:25:22.108966,20100203094457181.hkitagawa
21177,50787,20100203094509215.hkitagawa.png,image/png,494,2013-02-15 18:25:23.532768,20100203094509215.hkitagawa
21178,50789,20100203094518363.hkitagawa.png,image/png,489,2013-02-15 18:25:24.901668,20100203094518363.hkitagawa
21190,50814,20100205120316782.hkitagawa.png,image/png,496,2013-02-15 18:25:26.091229,20100205120316782.hkitagawa
21191,50816,20100205120326815.hkitagawa.png,image/png,501,2013-02-15 18:25:27.281311,20100205120326815.hkitagawa
21192,50818,20100205120338848.hkitagawa.png,image/png,495,2013-02-15 18:25:28.400739,20100205120338848.hkitagawa
21193,50820,20100205120348882.hkitagawa.png,image/png,498,2013-02-15 18:25:29.470996,20100205120348882.hkitagawa
21194,50822,20100205120358915.hkitagawa.png,image/png,490,2013-02-15 18:25:30.550448,20100205120358915.hkitagawa
21195,50824,20100205120408948.hkitagawa.png,image/png,492,2013-02-15 18:25:31.559673,20100205120408948.hkitagawa
21196,50826,20100205120419982.hkitagawa.png,image/png,499,2013-02-15 18:25:33.011225,20100205120419982.hkitagawa
21197,50828,20100205120429015.hkitagawa.png,image/png,495,2013-02-15 18:25:34.15927,20100205120429015.hkitagawa
21198,50830,20100205120442048.hkitagawa.png,image/png,490,2013-02-15 18:25:35.274046,20100205120442048.hkitagawa
21199,50832,20100205120452082.hkitagawa.png,image/png,496,2013-02-15 18:25:36.455189,20100205120452082.hkitagawa
21200,50834,20100205120504115.hkitagawa.png,image/png,505,2013-02-15 18:25:37.581064,20100205120504115.hkitagawa
21201,50836,20100205120514148.hkitagawa.png,image/png,498,2013-02-15 18:25:38.655131,20100205120514148.hkitagawa
21202,50838,20100205120524182.hkitagawa.png,image/png,492,2013-02-15 18:25:39.689871,20100205120524182.hkitagawa
21203,50840,20100205120534215.hkitagawa.png,image/png,493,2013-02-15 18:25:41.816058,20100205120534215.hkitagawa
21204,50842,20100205120544248.hkitagawa.png,image/png,492,2013-02-15 18:25:44.067663,20100205120544248.hkitagawa
21206,50847,20100205120947315.hkitagawa.png,image/png,495,2013-02-15 18:25:45.472904,20100205120947315.hkitagawa
21207,50849,20100205120957349.hkitagawa.png,image/png,495,2013-02-15 18:25:46.552648,20100205120957349.hkitagawa
21208,50851,20100205121011382.hkitagawa.png,image/png,497,2013-02-15 18:25:47.57784,20100205121011382.hkitagawa
21209,50853,20100205121022824.hkitagawa.png,image/png,499,2013-02-15 18:25:48.993831,20100205121022824.hkitagawa
21210,50855,20100205121032859.hkitagawa.png,image/png,497,2013-02-15 18:25:50.009653,20100205121032859.hkitagawa
21211,50857,20100205121041899.hkitagawa.png,image/png,500,2013-02-15 18:25:51.043953,20100205121041899.hkitagawa
21212,50859,20100205121051934.hkitagawa.png,image/png,495,2013-02-15 18:25:52.070989,20100205121051934.hkitagawa
21213,50861,20100205121101975.hkitagawa.png,image/png,494,2013-02-15 18:25:53.168739,20100205121101975.hkitagawa
21214,50863,20100205121111015.hkitagawa.png,image/png,496,2013-02-15 18:25:54.164144,20100205121111015.hkitagawa
21215,50865,20100205121121050.hkitagawa.png,image/png,497,2013-02-15 18:25:55.23807,20100205121121050.hkitagawa
21216,50867,20100205121131090.hkitagawa.png,image/png,492,2013-02-15 18:25:56.369473,20100205121131090.hkitagawa
21217,50869,20100205121140125.hkitagawa.png,image/png,503,2013-02-15 18:25:57.484299,20100205121140125.hkitagawa
21219,50873,20100205121201200.hkitagawa.png,image/png,500,2013-02-15 18:25:58.543027,20100205121201200.hkitagawa
21220,50875,20100205121211240.hkitagawa.png,image/png,495,2013-02-15 18:25:59.557271,20100205121211240.hkitagawa
21221,50877,20100205121222275.hkitagawa.png,image/png,496,2013-02-15 18:26:00.569734,20100205121222275.hkitagawa
21222,50879,20100205121232315.hkitagawa.png,image/png,495,2013-02-15 18:26:01.792381,20100205121232315.hkitagawa
21223,50881,20100205121242350.hkitagawa.png,image/png,495,2013-02-15 18:26:02.806354,20100205121242350.hkitagawa
21225,50885,20100208092546448.hkitagawa.png,image/png,497,2013-02-15 18:26:03.810567,20100208092546448.hkitagawa
21226,50887,20100208092556484.hkitagawa.png,image/png,493,2013-02-15 18:26:04.796399,20100208092556484.hkitagawa
21227,50889,20100208095536523.hkitagawa.png,image/png,497,2013-02-15 18:26:05.951288,20100208095536523.hkitagawa
21228,50891,20100208095640559.hkitagawa.png,image/png,498,2013-02-15 18:26:07.055308,20100208095640559.hkitagawa
21229,50893,20100208095657598.hkitagawa.png,image/png,499,2013-02-15 18:26:08.085603,20100208095657598.hkitagawa
21230,50895,20100208095708634.hkitagawa.png,image/png,499,2013-02-15 18:26:09.117799,20100208095708634.hkitagawa
21231,50897,20100208095719673.hkitagawa.png,image/png,493,2013-02-15 18:26:10.123919,20100208095719673.hkitagawa
21232,50899,20100208095732707.hkitagawa.png,image/png,494,2013-02-15 18:26:11.646652,20100208095732707.hkitagawa
21233,50901,20100208095743740.hkitagawa.png,image/png,498,2013-02-15 18:26:12.696139,20100208095743740.hkitagawa
21234,50903,20100208095754774.hkitagawa.png,image/png,495,2013-02-15 18:26:13.692251,20100208095754774.hkitagawa
21235,50905,20100208095805840.hkitagawa.png,image/png,495,2013-02-15 18:26:14.711002,20100208095805840.hkitagawa
21236,50907,20100208095817874.hkitagawa.png,image/png,495,2013-02-15 18:26:16.748612,20100208095817874.hkitagawa
21237,50909,20100208095829907.hkitagawa.png,image/png,502,2013-02-15 18:26:17.725457,20100208095829907.hkitagawa
21238,50911,20100208095839941.hkitagawa.png,image/png,487,2013-02-15 18:26:18.757184,20100208095839941.hkitagawa
21239,50913,20100208095850974.hkitagawa.png,image/png,492,2013-02-15 18:26:19.733781,20100208095850974.hkitagawa
21240,50915,20100208095917122.hkitagawa.png,image/png,496,2013-02-15 18:26:20.887522,20100208095917122.hkitagawa
21242,50919,20100208100046191.hkitagawa.png,image/png,497,2013-02-15 18:26:21.895436,20100208100046191.hkitagawa
21243,50921,20100208100057224.hkitagawa.png,image/png,494,2013-02-15 18:26:22.864555,20100208100057224.hkitagawa
21244,50923,20100208100110257.hkitagawa.png,image/png,495,2013-02-15 18:26:24.191702,20100208100110257.hkitagawa
21246,50927,20100208100133324.hkitagawa.png,image/png,492,2013-02-15 18:26:25.334081,20100208100133324.hkitagawa
21247,50929,20100208100144357.hkitagawa.png,image/png,498,2013-02-15 18:26:26.601697,20100208100144357.hkitagawa
21248,50931,20100208100156391.hkitagawa.png,image/png,496,2013-02-15 18:26:27.601847,20100208100156391.hkitagawa
21249,50933,20100208100208424.hkitagawa.png,image/png,495,2013-02-15 18:26:28.981908,20100208100208424.hkitagawa
21250,50935,20100208100220457.hkitagawa.png,image/png,502,2013-02-15 18:26:30.100203,20100208100220457.hkitagawa
21251,50937,20100208100234491.hkitagawa.png,image/png,501,2013-02-15 18:26:31.307333,20100208100234491.hkitagawa
21252,50939,20100208100245524.hkitagawa.png,image/png,494,2013-02-15 18:26:32.687638,20100208100245524.hkitagawa
21253,50941,20100208100256557.hkitagawa.png,image/png,498,2013-02-15 18:26:33.664167,20100208100256557.hkitagawa
21254,50943,20100208100309591.hkitagawa.png,image/png,499,2013-02-15 18:26:34.78418,20100208100309591.hkitagawa
21255,50945,20100208100423624.hkitagawa.png,image/png,505,2013-02-15 18:26:35.850103,20100208100423624.hkitagawa
21256,50947,20100208100442657.hkitagawa.png,image/png,495,2013-02-15 18:26:36.896076,20100208100442657.hkitagawa
21257,50949,20100208100536691.hkitagawa.png,image/png,498,2013-02-15 18:26:37.930121,20100208100536691.hkitagawa
21258,50951,20100208100701724.hkitagawa.png,image/png,496,2013-02-15 18:26:39.334125,20100208100701724.hkitagawa
21259,50953,20100208100710757.hkitagawa.png,image/png,498,2013-02-15 18:26:40.348901,20100208100710757.hkitagawa
21260,50955,20100208100723791.hkitagawa.png,image/png,495,2013-02-15 18:26:41.439209,20100208100723791.hkitagawa
21261,50957,20100208100734824.hkitagawa.png,image/png,499,2013-02-15 18:26:42.42647,20100208100734824.hkitagawa
21262,50959,20100208100745858.hkitagawa.png,image/png,490,2013-02-15 18:26:43.54025,20100208100745858.hkitagawa
21263,50961,20100208100755891.hkitagawa.png,image/png,494,2013-02-15 18:26:44.561213,20100208100755891.hkitagawa
21264,50963,20100208100806924.hkitagawa.png,image/png,489,2013-02-15 18:26:45.61534,20100208100806924.hkitagawa
21266,50967,20100208100834991.hkitagawa.png,image/png,502,2013-02-15 18:26:46.740095,20100208100834991.hkitagawa
21267,50969,20100208100845024.hkitagawa.png,image/png,495,2013-02-15 18:26:47.734051,20100208100845024.hkitagawa
21269,50973,20100208100907091.hkitagawa.png,image/png,496,2013-02-15 18:26:48.977779,20100208100907091.hkitagawa
21270,50975,20100208100918124.hkitagawa.png,image/png,496,2013-02-15 18:26:49.958299,20100208100918124.hkitagawa
21271,50977,20100208100928272.hkitagawa.png,image/png,500,2013-02-15 18:26:51.720855,20100208100928272.hkitagawa
21272,50979,20100208100938331.hkitagawa.png,image/png,495,2013-02-15 18:26:52.703145,20100208100938331.hkitagawa
21273,50981,20100208100949366.hkitagawa.png,image/png,502,2013-02-15 18:26:54.020257,20100208100949366.hkitagawa
21274,50984,20100210092231399.hkitagawa.png,image/png,495,2013-02-15 18:26:55.078452,20100210092231399.hkitagawa
21275,50986,20100210092242433.hkitagawa.png,image/png,499,2013-02-15 18:26:56.148418,20100210092242433.hkitagawa
21276,50988,20100210092251466.hkitagawa.png,image/png,496,2013-02-15 18:26:59.589602,20100210092251466.hkitagawa
21277,50990,20100210092300499.hkitagawa.png,image/png,495,2013-02-15 18:27:01.269758,20100210092300499.hkitagawa
21278,50992,20100210092308533.hkitagawa.png,image/png,497,2013-02-15 18:27:02.267223,20100210092308533.hkitagawa
21279,50994,20100210092318566.hkitagawa.png,image/png,498,2013-02-15 18:27:03.283601,20100210092318566.hkitagawa
21280,50996,20100210092327599.hkitagawa.png,image/png,498,2013-02-15 18:27:04.351635,20100210092327599.hkitagawa
21281,50998,20100210092336633.hkitagawa.png,image/png,494,2013-02-15 18:27:05.485977,20100210092336633.hkitagawa
21283,51002,20100210092355700.hkitagawa.png,image/png,493,2013-02-15 18:27:06.985419,20100210092355700.hkitagawa
21285,51006,20100210092414766.hkitagawa.png,image/png,493,2013-02-15 18:27:07.975067,20100210092414766.hkitagawa
21286,51008,20100210092423800.hkitagawa.png,image/png,496,2013-02-15 18:27:09.020581,20100210092423800.hkitagawa
21287,51010,20100210092432833.hkitagawa.png,image/png,498,2013-02-15 18:27:10.736821,20100210092432833.hkitagawa
21288,51012,20100210092441866.hkitagawa.png,image/png,497,2013-02-15 18:27:11.754974,20100210092441866.hkitagawa
21289,51014,20100210092451900.hkitagawa.png,image/png,492,2013-02-15 18:27:12.763111,20100210092451900.hkitagawa
21290,51016,20100210092500933.hkitagawa.png,image/png,499,2013-02-15 18:27:13.915393,20100210092500933.hkitagawa
21291,51018,20100210092512966.hkitagawa.png,image/png,493,2013-02-15 18:27:15.072748,20100210092512966.hkitagawa
21292,51020,201002100925221000.hkitagawa.png,image/png,497,2013-02-15 18:27:16.228638,201002100925221000.hkitagawa
21293,51022,20100210092532033.hkitagawa.png,image/png,494,2013-02-15 18:27:17.436312,20100210092532033.hkitagawa
21294,51024,20100210092541066.hkitagawa.png,image/png,494,2013-02-15 18:27:18.414115,20100210092541066.hkitagawa
21295,51026,20100210092550100.hkitagawa.png,image/png,492,2013-02-15 18:27:19.571064,20100210092550100.hkitagawa
21296,51028,20100210092559133.hkitagawa.png,image/png,494,2013-02-15 18:27:20.847005,20100210092559133.hkitagawa
21297,51030,20100210092609166.hkitagawa.png,image/png,491,2013-02-15 18:27:21.921437,20100210092609166.hkitagawa
21298,51032,20100210092618200.hkitagawa.png,image/png,496,2013-02-15 18:27:22.954041,20100210092618200.hkitagawa
21299,51034,20100210092628233.hkitagawa.png,image/png,497,2013-02-15 18:27:24.21675,20100210092628233.hkitagawa
21300,51036,20100210092637266.hkitagawa.png,image/png,494,2013-02-15 18:27:26.884439,20100210092637266.hkitagawa
21301,51038,20100210092646300.hkitagawa.png,image/png,493,2013-02-15 18:27:27.873017,20100210092646300.hkitagawa
21302,51040,20100210092656450.hkitagawa.png,image/png,491,2013-02-15 18:27:29.080323,20100210092656450.hkitagawa
21303,51042,20100210092705506.hkitagawa.png,image/png,498,2013-02-15 18:27:30.088559,20100210092705506.hkitagawa
21304,51044,20100210092714566.hkitagawa.png,image/png,495,2013-02-15 18:27:31.429736,20100210092714566.hkitagawa
21306,51048,20100210092733633.hkitagawa.png,image/png,492,2013-02-15 18:27:32.55668,20100210092733633.hkitagawa
21307,51050,20100210092742667.hkitagawa.png,image/png,499,2013-02-15 18:27:33.640091,20100210092742667.hkitagawa
21308,51052,20100210092751700.hkitagawa.png,image/png,494,2013-02-15 18:27:34.84383,20100210092751700.hkitagawa
21309,51054,20100210092801748.hkitagawa.png,image/png,496,2013-02-15 18:27:36.06528,20100210092801748.hkitagawa
21310,51056,20100210092811783.hkitagawa.png,image/png,504,2013-02-15 18:27:37.164195,20100210092811783.hkitagawa
21311,51058,20100210092820817.hkitagawa.png,image/png,492,2013-02-15 18:27:38.197442,20100210092820817.hkitagawa
21312,51060,20100210092829850.hkitagawa.png,image/png,502,2013-02-15 18:27:39.221381,20100210092829850.hkitagawa
21313,51062,20100210092838883.hkitagawa.png,image/png,492,2013-02-15 18:27:40.473548,20100210092838883.hkitagawa
21314,51064,20100210092847917.hkitagawa.png,image/png,496,2013-02-15 18:27:41.815524,20100210092847917.hkitagawa
21315,51072,20100216093341950.hkitagawa.png,image/png,495,2013-02-15 18:27:43.041819,20100216093341950.hkitagawa
21316,51074,20100216093351983.hkitagawa.png,image/png,489,2013-02-15 18:27:44.192099,20100216093351983.hkitagawa
21317,51076,20100216093400017.hkitagawa.png,image/png,496,2013-02-15 18:27:45.685388,20100216093400017.hkitagawa
21318,51078,20100216093410050.hkitagawa.png,image/png,496,2013-02-15 18:27:47.032964,20100216093410050.hkitagawa
21319,51080,20100216093419083.hkitagawa.png,image/png,500,2013-02-15 18:27:48.147835,20100216093419083.hkitagawa
21320,51082,20100216093428117.hkitagawa.png,image/png,497,2013-02-15 18:27:49.272929,20100216093428117.hkitagawa
21321,51084,20100216093437150.hkitagawa.png,image/png,496,2013-02-15 18:27:50.669946,20100216093437150.hkitagawa
21322,51086,20100216093446184.hkitagawa.png,image/png,494,2013-02-15 18:27:51.824092,20100216093446184.hkitagawa
21323,51088,20100216093455240.hkitagawa.png,image/png,495,2013-02-15 18:27:52.86959,20100216093455240.hkitagawa
21324,51090,20100216093507275.hkitagawa.png,image/png,493,2013-02-15 18:27:53.969806,20100216093507275.hkitagawa
21325,51092,20100216093516309.hkitagawa.png,image/png,495,2013-02-15 18:27:55.283559,20100216093516309.hkitagawa
21326,51094,20100216093526342.hkitagawa.png,image/png,492,2013-02-15 18:27:56.434194,20100216093526342.hkitagawa
21327,51096,20100216093535375.hkitagawa.png,image/png,495,2013-02-15 18:27:57.540717,20100216093535375.hkitagawa
21328,51098,20100216093544409.hkitagawa.png,image/png,504,2013-02-15 18:27:58.770475,20100216093544409.hkitagawa
21329,51100,20100216093553442.hkitagawa.png,image/png,494,2013-02-15 18:28:00.807076,20100216093553442.hkitagawa
21330,51102,20100216093602475.hkitagawa.png,image/png,497,2013-02-15 18:28:01.888788,20100216093602475.hkitagawa
21331,51104,20100216093611510.hkitagawa.png,image/png,504,2013-02-15 18:28:02.99689,20100216093611510.hkitagawa
21332,51106,20100216093620709.hkitagawa.png,image/png,494,2013-02-15 18:28:04.062933,20100216093620709.hkitagawa
21333,51108,20100216093629884.hkitagawa.png,image/png,494,2013-02-15 18:28:05.256857,20100216093629884.hkitagawa
21334,51110,20100216093638917.hkitagawa.png,image/png,498,2013-02-15 18:28:06.332858,20100216093638917.hkitagawa
21335,51112,20100216093647950.hkitagawa.png,image/png,496,2013-02-15 18:28:07.415551,20100216093647950.hkitagawa
21336,51114,20100216093657984.hkitagawa.png,image/png,487,2013-02-15 18:28:08.51256,20100216093657984.hkitagawa
21337,51116,20100216093706017.hkitagawa.png,image/png,495,2013-02-15 18:28:09.590803,20100216093706017.hkitagawa
21338,51118,20100216093715050.hkitagawa.png,image/png,493,2013-02-15 18:28:10.804393,20100216093715050.hkitagawa
21339,51120,20100216093724084.hkitagawa.png,image/png,496,2013-02-15 18:28:11.906922,20100216093724084.hkitagawa
21340,51122,20100216093733117.hkitagawa.png,image/png,496,2013-02-15 18:28:12.919694,20100216093733117.hkitagawa
21341,51124,20100216093742150.hkitagawa.png,image/png,495,2013-02-15 18:28:14.079036,20100216093742150.hkitagawa
21342,51126,20100216093751184.hkitagawa.png,image/png,491,2013-02-15 18:28:15.256841,20100216093751184.hkitagawa
21343,51128,20100216093800217.hkitagawa.png,image/png,501,2013-02-15 18:28:16.855,20100216093800217.hkitagawa
